id_Gemeinde;Gemeinde_Name;id_Gemarkung;Gemarkung_Name;id_Kreis;Kreis_Name
13072049;Jördenstorf;131722;Jördenstorf;13072;Landkreis Rostock
13072049;Jördenstorf;131723;Klein Wüstenfelde;13072;Landkreis Rostock
13072049;Jördenstorf;131724;Klein Markow;13072;Landkreis Rostock
13072049;Jördenstorf;131725;Klenz;13072;Landkreis Rostock
13072049;Jördenstorf;131726;Schlackendorf;13072;Landkreis Rostock
13072049;Jördenstorf;131727;Schrödershof;13072;Landkreis Rostock
13072050;Jürgenshagen;131996;Gnemern;13072;Landkreis Rostock
13072050;Jürgenshagen;132001;Jürgenshagen;13072;Landkreis Rostock
13072050;Jürgenshagen;132002;Groß Gischow;13072;Landkreis Rostock
13072050;Jürgenshagen;132003;Klein Gischow;13072;Landkreis Rostock
13072050;Jürgenshagen;132004;Wokrent;13072;Landkreis Rostock
13072050;Jürgenshagen;132013;Klein Sien;13072;Landkreis Rostock
13072050;Jürgenshagen;132014;Ulrikenhof;13072;Landkreis Rostock
13072050;Jürgenshagen;132015;Moltenow;13072;Landkreis Rostock
13072051;Kassow;132005;Kassow;13072;Landkreis Rostock
13072051;Kassow;132006;Werle;13072;Landkreis Rostock
13072053;Klein Belitz;132008;Klein Belitz;13072;Landkreis Rostock
13072053;Klein Belitz;132009;Boldenstorf;13072;Landkreis Rostock
13072053;Klein Belitz;132010;Groß Belitz;13072;Landkreis Rostock
13072053;Klein Belitz;132011;Neukirchen;13072;Landkreis Rostock
13072053;Klein Belitz;132012;Reinstorf;13072;Landkreis Rostock
13072053;Klein Belitz;132032;Selow;13072;Landkreis Rostock
13072053;Klein Belitz;132033;Passin;13072;Landkreis Rostock
13072053;Klein Belitz;132034;Friedrichshof;13072;Landkreis Rostock
13072055;Klein Upahl;131821;Klein Upahl;13072;Landkreis Rostock
13072056;Krakow am See, Stadt;131801;Bellin;13072;Landkreis Rostock
13072056;Krakow am See, Stadt;131802;Marienhof;13072;Landkreis Rostock
13072056;Krakow am See, Stadt;131803;Steinbeck;13072;Landkreis Rostock
13072056;Krakow am See, Stadt;131809;Charlottenthal;13072;Landkreis Rostock
13072056;Krakow am See, Stadt;131810;Groß Grabow;13072;Landkreis Rostock
13072056;Krakow am See, Stadt;131811;Klein Grabow;13072;Landkreis Rostock
13072056;Krakow am See, Stadt;131847;Alt Sammit;13072;Landkreis Rostock
13072056;Krakow am See, Stadt;131848;Bossow;13072;Landkreis Rostock
13072056;Krakow am See, Stadt;131849;Krakow am See;13072;Landkreis Rostock
13072056;Krakow am See, Stadt;131850;Möllen;13072;Landkreis Rostock
13072056;Krakow am See, Stadt;131851;Neu Sammit;13072;Landkreis Rostock
13072057;Kritzmow;132319;Kritzmow;13072;Landkreis Rostock
13072057;Kritzmow;132320;Klein Stove;13072;Landkreis Rostock
13072057;Kritzmow;132321;Klein Schwaß;13072;Landkreis Rostock
13072057;Kritzmow;132322;Groß Schwaß;13072;Landkreis Rostock
13072058;Kröpelin, Stadt;132082;Altenhagen;13072;Landkreis Rostock
13072058;Kröpelin, Stadt;132083;Klein Nienhagen;13072;Landkreis Rostock
13072058;Kröpelin, Stadt;132084;Klein Siemen;13072;Landkreis Rostock
13072058;Kröpelin, Stadt;132118;Jennewitz;13072;Landkreis Rostock
13072058;Kröpelin, Stadt;132119;Boldenshagen;13072;Landkreis Rostock
13072058;Kröpelin, Stadt;132120;Diedrichshagen;13072;Landkreis Rostock
13072058;Kröpelin, Stadt;132121;Gersdorf (hist.);13072;Landkreis Rostock
13072058;Kröpelin, Stadt;132122;Wichmannsdorf;13072;Landkreis Rostock
13072058;Kröpelin, Stadt;132138;Kröpelin;13072;Landkreis Rostock
13072058;Kröpelin, Stadt;132139;Brusow;13072;Landkreis Rostock
13072058;Kröpelin, Stadt;132140;Detershagen;13072;Landkreis Rostock
13072058;Kröpelin, Stadt;132186;Schmadebeck;13072;Landkreis Rostock
13072058;Kröpelin, Stadt;132187;Groß Siemen;13072;Landkreis Rostock
13072058;Kröpelin, Stadt;132188;Einhusen;13072;Landkreis Rostock
13072059;Kuchelmiß;131852;Hinzenhagen;13072;Landkreis Rostock
13072059;Kuchelmiß;131853;Kuchelmiß;13072;Landkreis Rostock
13072059;Kuchelmiß;131854;Serrahn;13072;Landkreis Rostock
13072059;Kuchelmiß;131855;Wilsen;13072;Landkreis Rostock
13072059;Kuchelmiß;131856;Ahrenshagen;13072;Landkreis Rostock
13072059;Kuchelmiß;131857;Seegrube;13072;Landkreis Rostock
13072060;Kühlungsborn, Ostseebad, Stadt;132141;Kühlungsborn;13072;Landkreis Rostock
13072061;Kuhs;131858;Kuhs;13072;Landkreis Rostock
13072061;Kuhs;131859;Zehlendorf;13072;Landkreis Rostock
13072062;Laage, Stadt;131812;Diekhof;13072;Landkreis Rostock
13072062;Laage, Stadt;131813;Drölitz;13072;Landkreis Rostock
13072062;Laage, Stadt;131814;Knegendorf;13072;Landkreis Rostock
13072062;Laage, Stadt;131860;Breesen;13072;Landkreis Rostock
13072062;Laage, Stadt;131861;Jahmen;13072;Landkreis Rostock
13072062;Laage, Stadt;131862;Klein Lantow;13072;Landkreis Rostock
13072062;Laage, Stadt;131863;Kronskamp;13072;Landkreis Rostock
13072062;Laage, Stadt;131864;Laage;13072;Landkreis Rostock
13072062;Laage, Stadt;131865;Schweez;13072;Landkreis Rostock
13072062;Laage, Stadt;131878;Liessow;13072;Landkreis Rostock
13072062;Laage, Stadt;131879;Subzin;13072;Landkreis Rostock
13072062;Laage, Stadt;131880;Korleput;13072;Landkreis Rostock
13072062;Laage, Stadt;131881;Rossewitz;13072;Landkreis Rostock
13072062;Laage, Stadt;131900;Lüningsdorf;13072;Landkreis Rostock
13072062;Laage, Stadt;131901;Pölitz;13072;Landkreis Rostock
13072062;Laage, Stadt;131902;Striesenow;13072;Landkreis Rostock
13072062;Laage, Stadt;131943;Kritzkow;13072;Landkreis Rostock
13072062;Laage, Stadt;131944;Levkendorf;13072;Landkreis Rostock
13072062;Laage, Stadt;131945;Weitendorf;13072;Landkreis Rostock
13072063;Lalendorf;131866;Bansow;13072;Landkreis Rostock
13072063;Lalendorf;131867;Dersentin;13072;Landkreis Rostock
13072063;Lalendorf;131868;Lalendorf;13072;Landkreis Rostock
13072063;Lalendorf;131869;Lübsee;13072;Landkreis Rostock
13072063;Lalendorf;131870;Raden;13072;Landkreis Rostock
13072063;Lalendorf;131871;Carlsdorf;13072;Landkreis Rostock
13072063;Lalendorf;131872;Langhagen;13072;Landkreis Rostock
13072063;Lalendorf;131873;Rothspalk;13072;Landkreis Rostock
13072063;Lalendorf;131874;Bergfeld;13072;Landkreis Rostock
13072063;Lalendorf;131875;Klaber;13072;Landkreis Rostock
13072063;Lalendorf;131876;Krevtsee;13072;Landkreis Rostock
13072063;Lalendorf;131877;Steinhagen;13072;Landkreis Rostock
13072063;Lalendorf;131889;Mamerow;13072;Landkreis Rostock
13072063;Lalendorf;131890;Vogelsang;13072;Landkreis Rostock
13072063;Lalendorf;131927;Gremmelin;13072;Landkreis Rostock
13072063;Lalendorf;131928;Nienhagen;13072;Landkreis Rostock
13072063;Lalendorf;131929;Reinshagen;13072;Landkreis Rostock
13072063;Lalendorf;131930;Vietgest;13072;Landkreis Rostock
13072063;Lalendorf;131937;Niegleve;13072;Landkreis Rostock
13072063;Lalendorf;131938;Roggow;13072;Landkreis Rostock
13072063;Lalendorf;131939;Schlieffenberg;13072;Landkreis Rostock
13072063;Lalendorf;131940;Tolzin;13072;Landkreis Rostock
13072063;Lalendorf;131941;Wattmannshagen;13072;Landkreis Rostock
13072063;Lalendorf;131942;Krassow;13072;Landkreis Rostock
13072064;Lambrechtshagen;132323;Lambrechtshagen;13072;Landkreis Rostock
13072064;Lambrechtshagen;132324;Sievershagen;13072;Landkreis Rostock
13072064;Lambrechtshagen;132325;Allershagen;13072;Landkreis Rostock
13072066;Lelkendorf;131731;Groß Markow;13072;Landkreis Rostock
13072066;Lelkendorf;131732;Küsserow;13072;Landkreis Rostock
13072066;Lelkendorf;131733;Lelkendorf;13072;Landkreis Rostock
13072066;Lelkendorf;131734;Sarmstorf;13072;Landkreis Rostock
13072067;Lohmen;131820;Gerdshagen;13072;Landkreis Rostock
13072067;Lohmen;131884;Altenhagen;13072;Landkreis Rostock
13072067;Lohmen;131885;Lohmen;13072;Landkreis Rostock
13072067;Lohmen;131886;Nienhagen;13072;Landkreis Rostock
13072067;Lohmen;131887;Oldenstorf;13072;Landkreis Rostock
13072067;Lohmen;131888;Garden-Lähnwitz;13072;Landkreis Rostock
13072069;Lüssow;131921;Karow;13072;Landkreis Rostock
13072069;Lüssow;131922;Lüssow;13072;Landkreis Rostock
13072069;Lüssow;131923;Strenz;13072;Landkreis Rostock
13072071;Mistorf;131891;Augustenruh;13072;Landkreis Rostock
13072071;Mistorf;131892;Goldewin;13072;Landkreis Rostock
13072071;Mistorf;131893;Käselow;13072;Landkreis Rostock
13072071;Mistorf;131894;Mistorf;13072;Landkreis Rostock
13072071;Mistorf;131895;Siemitz;13072;Landkreis Rostock
13072072;Mönchhagen;132332;Mönchhagen;13072;Landkreis Rostock
13072072;Mönchhagen;132333;Häschendorf;13072;Landkreis Rostock
13072073;Mühl Rosin;131804;Bölkow;13072;Landkreis Rostock
13072073;Mühl Rosin;131805;Kirch Rosin;13072;Landkreis Rostock
13072073;Mühl Rosin;131806;Mühl Rosin;13072;Landkreis Rostock
13072074;Neubukow, Schliemannstadt;132142;Neubukow;13072;Landkreis Rostock
13072074;Neubukow, Schliemannstadt;132143;Buschmühlen;13072;Landkreis Rostock
13072074;Neubukow, Schliemannstadt;132144;Malpendorf;13072;Landkreis Rostock
13072074;Neubukow, Schliemannstadt;132145;Panzow;13072;Landkreis Rostock
13072074;Neubukow, Schliemannstadt;132146;Spriehusen;13072;Landkreis Rostock
13072075;Nienhagen, Ostseebad;132147;Nienhagen-Hof;13072;Landkreis Rostock
13072075;Nienhagen, Ostseebad;132148;Nienhagen-Dorf;13072;Landkreis Rostock
13072076;Nustrow;132337;Nustrow;13072;Landkreis Rostock
13072077;Papendorf;132338;Papendorf;13072;Landkreis Rostock
13072077;Papendorf;132339;Niendorf;13072;Landkreis Rostock
13072077;Papendorf;132340;Groß Stove;13072;Landkreis Rostock
13072077;Papendorf;132341;Sildemow;13072;Landkreis Rostock
13072077;Papendorf;132342;Gragetopshof;13072;Landkreis Rostock
13072078;Penzin;132023;Penzin;13072;Landkreis Rostock
13072079;Plaaz;131896;Mierendorf;13072;Landkreis Rostock
13072079;Plaaz;131897;Plaaz;13072;Landkreis Rostock
13072079;Plaaz;131898;Wendorf;13072;Landkreis Rostock
13072079;Plaaz;131899;Zapkendorf;13072;Landkreis Rostock
13072079;Plaaz;131909;Recknitz;13072;Landkreis Rostock
13072079;Plaaz;131910;Spoitgendorf;13072;Landkreis Rostock
13072080;Pölchow;132343;Pölchow;13072;Landkreis Rostock
13072080;Pölchow;132344;Wahrstorff;13072;Landkreis Rostock
13072080;Pölchow;132345;Huckstorf;13072;Landkreis Rostock
13072081;Poppendorf;132346;Poppendorf;13072;Landkreis Rostock
13072081;Poppendorf;132347;Bussewitz;13072;Landkreis Rostock
13072081;Poppendorf;132348;Vogtshagen;13072;Landkreis Rostock
13072082;Prebberede;131741;Groß Bützin m. Rabenhorst;13072;Landkreis Rostock
13072082;Prebberede;131742;Neu Heinde;13072;Landkreis Rostock
13072082;Prebberede;131743;Schwiessel;13072;Landkreis Rostock
13072082;Prebberede;131747;Belitz;13072;Landkreis Rostock
13072082;Prebberede;131748;Grieve;13072;Landkreis Rostock
13072082;Prebberede;131749;Prebberede;13072;Landkreis Rostock
13072082;Prebberede;131750;Rensow;13072;Landkreis Rostock
13072083;Reddelich;132159;Reddelich;13072;Landkreis Rostock
13072083;Reddelich;132160;Brodhagen;13072;Landkreis Rostock
13072084;Reimershagen;131911;Kirch Kogel;13072;Landkreis Rostock
13072084;Reimershagen;131912;Reimershagen;13072;Landkreis Rostock
13072084;Reimershagen;131913;Rum Kogel;13072;Landkreis Rostock
13072084;Reimershagen;131914;Suckwitz;13072;Landkreis Rostock
13072084;Reimershagen;131915;Groß Tessin;13072;Landkreis Rostock
13072085;Rerik, Ostseebad, Stadt;132163;Rerik-Mitte;13072;Landkreis Rostock
13072085;Rerik, Ostseebad, Stadt;132164;Rerik-Ost;13072;Landkreis Rostock
13072085;Rerik, Ostseebad, Stadt;132165;Rerik-West;13072;Landkreis Rostock
13072085;Rerik, Ostseebad, Stadt;132166;Blengow;13072;Landkreis Rostock
13072085;Rerik, Ostseebad, Stadt;132167;Gaarzer Hof;13072;Landkreis Rostock
13072085;Rerik, Ostseebad, Stadt;132168;Garvsmühlen;13072;Landkreis Rostock
13072085;Rerik, Ostseebad, Stadt;132169;Meschendorf;13072;Landkreis Rostock
13072085;Rerik, Ostseebad, Stadt;132170;Westhof;13072;Landkreis Rostock
13072085;Rerik, Ostseebad, Stadt;132176;Roggow-Russow;13072;Landkreis Rostock
13072086;Retschow;132173;Retschow;13072;Landkreis Rostock
13072086;Retschow;132174;Glashagen;13072;Landkreis Rostock
13072086;Retschow;132175;Stülow;13072;Landkreis Rostock
13072087;Roggentin;132360;Roggentin;13072;Landkreis Rostock
13072087;Roggentin;132361;Kösterbeck;13072;Landkreis Rostock
13072087;Roggentin;132362;Fresendorf;13072;Landkreis Rostock
13072088;Rövershagen;132355;Rövershagen;13072;Landkreis Rostock
13072088;Rövershagen;132356;Niederhagen;13072;Landkreis Rostock
13072088;Rövershagen;132357;Purkshof;13072;Landkreis Rostock
13072088;Rövershagen;132358;Oberhagen;13072;Landkreis Rostock
13072088;Rövershagen;132359;Behnkenhagen;13072;Landkreis Rostock
13072089;Rühn;132026;Rühn;13072;Landkreis Rostock
13072090;Rukieten;132027;Rukieten;13072;Landkreis Rostock
13072090;Rukieten;132028;Göldenitz;13072;Landkreis Rostock
13072091;Sanitz;132306;Groß Lüsewitz;13072;Landkreis Rostock
13072091;Sanitz;132307;Gubkow;13072;Landkreis Rostock
13072091;Sanitz;132334;Niekrenz;13072;Landkreis Rostock
13072091;Sanitz;132335;Vietow;13072;Landkreis Rostock
13072091;Sanitz;132336;Horst;13072;Landkreis Rostock
13072091;Sanitz;132352;Reppelin;13072;Landkreis Rostock
13072091;Sanitz;132353;Wendorf;13072;Landkreis Rostock
13072091;Sanitz;132354;Neu Wendorf;13072;Landkreis Rostock
13072091;Sanitz;132363;Sanitz-Dorf;13072;Landkreis Rostock
13072091;Sanitz;132364;Sanitz-Hof;13072;Landkreis Rostock
13072091;Sanitz;132365;Klein Freienholz;13072;Landkreis Rostock
13072091;Sanitz;132366;Groß Freienholz;13072;Landkreis Rostock
13072091;Sanitz;132367;Klein Wehnendorf;13072;Landkreis Rostock
13072091;Sanitz;132368;Oberhof;13072;Landkreis Rostock
13072091;Sanitz;132369;Wendfeld;13072;Landkreis Rostock
13072091;Sanitz;132370;Teutendorf;13072;Landkreis Rostock
13072092;Sarmstorf;131919;Bredentin;13072;Landkreis Rostock
13072092;Sarmstorf;131920;Sarmstorf;13072;Landkreis Rostock
13072093;Satow;132106;Groß Bölkow;13072;Landkreis Rostock
13072093;Satow;132107;Klein Bölkow;13072;Landkreis Rostock
13072093;Satow;132108;Matersen;13072;Landkreis Rostock
13072093;Satow;132109;Hohen Luckow;13072;Landkreis Rostock
13072093;Satow;132110;Hanstorf;13072;Landkreis Rostock
13072093;Satow;132111;Hastorf;13072;Landkreis Rostock
13072093;Satow;132112;Gorow;13072;Landkreis Rostock
13072093;Satow;132113;Clausdorf;13072;Landkreis Rostock
13072093;Satow;132114;Konow;13072;Landkreis Rostock
13072093;Satow;132115;Heiligenhagen;13072;Landkreis Rostock
13072093;Satow;132151;Radegast;13072;Landkreis Rostock
13072093;Satow;132152;Berendshagen;13072;Landkreis Rostock
13072093;Satow;132153;Pustohl;13072;Landkreis Rostock
13072093;Satow;132154;Miekenhagen;13072;Landkreis Rostock
13072093;Satow;132155;Sophienholz (hist.);13072;Landkreis Rostock
13072093;Satow;132161;Reinshagen;13072;Landkreis Rostock
13072093;Satow;132162;Püschow;13072;Landkreis Rostock
13072093;Satow;132177;Satow Niederhagen;13072;Landkreis Rostock
13072093;Satow;132178;Satow Oberhagen;13072;Landkreis Rostock
13072093;Satow;132179;Rederank;13072;Landkreis Rostock
13072093;Satow;132180;Lüningshagen;13072;Landkreis Rostock
13072093;Satow;132181;Gerdshagen;13072;Landkreis Rostock
13072093;Satow;132182;Horst (hist.);13072;Landkreis Rostock
13072093;Satow;132183;Groß Nienhagen;13072;Landkreis Rostock
13072093;Satow;132184;Rosenhagen;13072;Landkreis Rostock
13072093;Satow;132185;Satow;13072;Landkreis Rostock
13072094;Schorssow;131684;Bristow;13072;Landkreis Rostock
13072094;Schorssow;131685;Glasow;13072;Landkreis Rostock
13072094;Schorssow;131686;Tessenow;13072;Landkreis Rostock
13072094;Schorssow;131687;Bülow;13072;Landkreis Rostock
13072094;Schorssow;131688;Carlshof;13072;Landkreis Rostock
13072094;Schorssow;131689;Schorssow;13072;Landkreis Rostock
13072095;Schwaan, Stadt;131975;Bandow;13072;Landkreis Rostock
13072095;Schwaan, Stadt;131976;Tatschow;13072;Landkreis Rostock
13072095;Schwaan, Stadt;131977;Hof Tatschow;13072;Landkreis Rostock
13072095;Schwaan, Stadt;132030;Schwaan;13072;Landkreis Rostock
13072095;Schwaan, Stadt;132031;Letschow;13072;Landkreis Rostock
13072096;Schwasdorf;131744;Poggelow;13072;Landkreis Rostock
13072096;Schwasdorf;131745;Schwasdorf;13072;Landkreis Rostock
13072096;Schwasdorf;131746;Stierow;13072;Landkreis Rostock
13072096;Schwasdorf;131752;Remlin;13072;Landkreis Rostock
13072097;Selpin;132371;Selpin;13072;Landkreis Rostock
13072097;Selpin;132372;Woltow;13072;Landkreis Rostock
13072097;Selpin;132373;Reddershof;13072;Landkreis Rostock
13072097;Selpin;132374;Wilhelmshof;13072;Landkreis Rostock
13072097;Selpin;132376;Wesselstorf;13072;Landkreis Rostock
13072097;Selpin;132377;Drüsewitz;13072;Landkreis Rostock
13072098;Stäbelow;132378;Stäbelow;13072;Landkreis Rostock
13072098;Stäbelow;132379;Bliesekow;13072;Landkreis Rostock
13072098;Stäbelow;132380;Wilsen;13072;Landkreis Rostock
13072099;Steffenshagen;132189;Ober Steffenshagen;13072;Landkreis Rostock
13072099;Steffenshagen;132190;Nieder Steffenshagen;13072;Landkreis Rostock
13072099;Steffenshagen;132191;Steffenshagen;13072;Landkreis Rostock
13072101;Steinhagen;132022;Neuendorf;13072;Landkreis Rostock
13072101;Steinhagen;132035;Steinhagen;13072;Landkreis Rostock
13072102;Stubbendorf;132385;Stubbendorf;13072;Landkreis Rostock
13072102;Stubbendorf;132386;Ehmkendorf;13072;Landkreis Rostock
13072103;Sukow-Levitzow;131735;Levitzow;13072;Landkreis Rostock
13072103;Sukow-Levitzow;131759;Sukow-Marienhof;13072;Landkreis Rostock
13072104;Tarnow;131986;Boitin;13072;Landkreis Rostock
13072104;Tarnow;131987;Grünenhagen;13072;Landkreis Rostock
13072104;Tarnow;132036;Tarnow;13072;Landkreis Rostock
13072104;Tarnow;132051;Zernin;13072;Landkreis Rostock
13072105;Tessin, Blumenstadt;132375;Vilz;13072;Landkreis Rostock
13072105;Tessin, Blumenstadt;132387;Tessin;13072;Landkreis Rostock
13072105;Tessin, Blumenstadt;132388;Klein Tessin;13072;Landkreis Rostock
13072105;Tessin, Blumenstadt;132389;Helmstorf;13072;Landkreis Rostock
13072106;Teterow, Bergringstadt;131760;Niendorf;13072;Landkreis Rostock
13072106;Teterow, Bergringstadt;131761;Pampow;13072;Landkreis Rostock
13072106;Teterow, Bergringstadt;131762;Teschow;13072;Landkreis Rostock
13072106;Teterow, Bergringstadt;131763;Teterow;13072;Landkreis Rostock
13072107;Thelkow;132318;Kowalz;13072;Landkreis Rostock
13072107;Thelkow;132390;Thelkow;13072;Landkreis Rostock
13072107;Thelkow;132391;Starkow;13072;Landkreis Rostock
13072107;Thelkow;132392;Liepen;13072;Landkreis Rostock
13072108;Thulendorf;132393;Hohenfelde;13072;Landkreis Rostock
13072108;Thulendorf;132394;Thulendorf;13072;Landkreis Rostock
13072108;Thulendorf;132395;Neu Fienstorf;13072;Landkreis Rostock
13072108;Thulendorf;132396;Klein Lüsewitz;13072;Landkreis Rostock
13072109;Thürkow;131764;Thürkow;13072;Landkreis Rostock
13072109;Thürkow;131765;Todendorf;13072;Landkreis Rostock
13072110;Vorbeck;132038;Vorbeck;13072;Landkreis Rostock
13072110;Vorbeck;132039;Kambs;13072;Landkreis Rostock
13072111;Walkendorf;131678;Alt Vorwerk;13072;Landkreis Rostock
13072111;Walkendorf;131679;Boddin;13072;Landkreis Rostock
13072111;Walkendorf;131680;Groß Lunow;13072;Landkreis Rostock
13072111;Walkendorf;131681;Holz-Lübchin;13072;Landkreis Rostock
13072111;Walkendorf;131682;Klein Lunow;13072;Landkreis Rostock
13072111;Walkendorf;131683;Neu Vorwerk;13072;Landkreis Rostock
13072111;Walkendorf;131736;Gottesgabe;13072;Landkreis Rostock
13072111;Walkendorf;131737;Lühburg;13072;Landkreis Rostock
13072111;Walkendorf;131738;Repnitz;13072;Landkreis Rostock
13072111;Walkendorf;131739;Strietfeld;13072;Landkreis Rostock
13072111;Walkendorf;131766;Dalwitz;13072;Landkreis Rostock
13072111;Walkendorf;131767;Friedrichshof;13072;Landkreis Rostock
13072111;Walkendorf;131768;Stechow;13072;Landkreis Rostock
13072111;Walkendorf;131769;Walkendorf;13072;Landkreis Rostock
13072112;Wardow;131797;Alt Kätwin;13072;Landkreis Rostock
13072112;Wardow;131798;Kossow;13072;Landkreis Rostock
13072112;Wardow;131799;Neu Kätwin;13072;Landkreis Rostock
13072112;Wardow;131800;Teschow;13072;Landkreis Rostock
13072112;Wardow;131825;Groß Ridsenow;13072;Landkreis Rostock
13072112;Wardow;131826;Klein Ridsenow;13072;Landkreis Rostock
13072112;Wardow;131931;Goritz;13072;Landkreis Rostock
13072112;Wardow;131932;Kobrow;13072;Landkreis Rostock
13072112;Wardow;131933;Polchow;13072;Landkreis Rostock
13072112;Wardow;131934;Spotendorf;13072;Landkreis Rostock
13072112;Wardow;131935;Wardow;13072;Landkreis Rostock
13072112;Wardow;131936;Wozeten;13072;Landkreis Rostock
13072113;Warnkenhagen;131770;Gottin;13072;Landkreis Rostock
13072113;Warnkenhagen;131771;Tellow;13072;Landkreis Rostock
13072113;Warnkenhagen;131772;Tenze;13072;Landkreis Rostock
13072113;Warnkenhagen;131773;Warnkenhagen;13072;Landkreis Rostock
13072114;Warnow;132018;Lübzin;13072;Landkreis Rostock
13072114;Warnow;132019;Diedrichshof;13072;Landkreis Rostock
13072114;Warnow;132025;Rosenow;13072;Landkreis Rostock
13072114;Warnow;132040;Warnow;13072;Landkreis Rostock
13072114;Warnow;132041;Buchenhof;13072;Landkreis Rostock
13072114;Warnow;132042;Eickelberg;13072;Landkreis Rostock
13072114;Warnow;132043;Eickhof;13072;Landkreis Rostock
13072114;Warnow;132044;Klein Raden;13072;Landkreis Rostock
13072114;Warnow;132045;Schlockow;13072;Landkreis Rostock
13072116;Wiendorf;132046;Wiendorf;13072;Landkreis Rostock
13072116;Wiendorf;132047;Niendorf;13072;Landkreis Rostock
13072116;Wiendorf;132048;Zeez;13072;Landkreis Rostock
13072117;Wittenbeck;132195;Wittenbeck;13072;Landkreis Rostock
13072117;Wittenbeck;132196;Hinter Bollhagen;13072;Landkreis Rostock
13072117;Wittenbeck;132197;Klein Bollhagen;13072;Landkreis Rostock
13072118;Zarnewanz;132397;Zarnewanz;13072;Landkreis Rostock
13072118;Zarnewanz;132398;Stormstorf;13072;Landkreis Rostock
13072119;Zehna;131946;Braunsberg;13072;Landkreis Rostock
13072119;Zehna;131947;Groß Breesen;13072;Landkreis Rostock
13072119;Zehna;131948;Klein Breesen;13072;Landkreis Rostock
13072119;Zehna;131949;Neuhof;13072;Landkreis Rostock
13072119;Zehna;131950;Zehna;13072;Landkreis Rostock
13072120;Zepelin;132049;Zepelin;13072;Landkreis Rostock
13072120;Zepelin;132050;Oettelin;13072;Landkreis Rostock
13072121;Ziesendorf;132399;Ziesendorf;13072;Landkreis Rostock
13072121;Ziesendorf;132400;Nienhusen;13072;Landkreis Rostock
13072121;Ziesendorf;132401;Fahrenholz;13072;Landkreis Rostock
13072121;Ziesendorf;132402;Buchholz;13072;Landkreis Rostock
13073001;Ahrenshagen-Daskow;132423;Ahrenshagen;13073;Landkreis Vorpommern-Rügen
13073001;Ahrenshagen-Daskow;132424;Gruel;13073;Landkreis Vorpommern-Rügen
13073001;Ahrenshagen-Daskow;132425;Prusdorf;13073;Landkreis Vorpommern-Rügen
13073001;Ahrenshagen-Daskow;132426;Tribohm;13073;Landkreis Vorpommern-Rügen
13073001;Ahrenshagen-Daskow;132458;Daskow;13073;Landkreis Vorpommern-Rügen
13073001;Ahrenshagen-Daskow;132459;Altenwillershagen;13073;Landkreis Vorpommern-Rügen
13073001;Ahrenshagen-Daskow;132460;Behrenshagen;13073;Landkreis Vorpommern-Rügen
13073001;Ahrenshagen-Daskow;132461;Pantlitz;13073;Landkreis Vorpommern-Rügen
13073001;Ahrenshagen-Daskow;132462;Plummendorf;13073;Landkreis Vorpommern-Rügen
13073002;Ahrenshoop, Ostseebad;132427;Ahrenshoop;13073;Landkreis Vorpommern-Rügen
13073002;Ahrenshoop, Ostseebad;132428;Alt- und Niehagen;13073;Landkreis Vorpommern-Rügen
13073003;Altefähr;132864;Altefähr;13073;Landkreis Vorpommern-Rügen
13073003;Altefähr;132865;Barnkevitz;13073;Landkreis Vorpommern-Rügen
13073003;Altefähr;132866;Goldevitz;13073;Landkreis Vorpommern-Rügen
13073003;Altefähr;132867;Grahlhof;13073;Landkreis Vorpommern-Rügen
13073003;Altefähr;132868;Groß Bandelvitz;13073;Landkreis Vorpommern-Rügen
13073003;Altefähr;132869;Gustrowerhöfen;13073;Landkreis Vorpommern-Rügen
13073003;Altefähr;132870;Jarkvitz;13073;Landkreis Vorpommern-Rügen
13073003;Altefähr;132871;Klein Bandelvitz;13073;Landkreis Vorpommern-Rügen
13073003;Altefähr;132872;Kransdorf;13073;Landkreis Vorpommern-Rügen
13073003;Altefähr;132873;Poppelvitz bei Altefähr;13073;Landkreis Vorpommern-Rügen
13073003;Altefähr;132874;Scharpitz;13073;Landkreis Vorpommern-Rügen
13073004;Altenkirchen;132875;Altenkirchen;13073;Landkreis Vorpommern-Rügen
13073004;Altenkirchen;132876;Gudderitz;13073;Landkreis Vorpommern-Rügen
13073004;Altenkirchen;132877;Lanckensburg;13073;Landkreis Vorpommern-Rügen
13073004;Altenkirchen;132878;Mattchow;13073;Landkreis Vorpommern-Rügen
13073004;Altenkirchen;132879;Presenske bei Altenkirchen;13073;Landkreis Vorpommern-Rügen
13073004;Altenkirchen;132880;Reidervitz;13073;Landkreis Vorpommern-Rügen
13073004;Altenkirchen;132881;Schwarbe;13073;Landkreis Vorpommern-Rügen
13073004;Altenkirchen;132882;Zühlitz;13073;Landkreis Vorpommern-Rügen
13073005;Altenpleen;132607;Altenpleen;13073;Landkreis Vorpommern-Rügen
13073005;Altenpleen;132608;Günz;13073;Landkreis Vorpommern-Rügen
13073005;Altenpleen;132609;Neuenpleen;13073;Landkreis Vorpommern-Rügen
13073005;Altenpleen;132610;Nisdorf;13073;Landkreis Vorpommern-Rügen
13073006;Baabe, Ostseebad;132883;Baabe;13073;Landkreis Vorpommern-Rügen
13073006;Baabe, Ostseebad;132884;Selliner See (hist.);13073;Landkreis Vorpommern-Rügen
